photo_id,latitude,longitude,user_tags,taken_time,url,user_id,username,realname,registered_location,photos_count,user_longitude,user_latitude
52627637986,40.728113,-74.049606,[],2020-03-28 16:27:35,https://www.flickr.com/photos/missbanana/52627637986/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52627608991,40.714130,-74.033098,[],2020-03-11 21:46:12,https://www.flickr.com/photos/missbanana/52627608991/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52627714149,40.690431,-73.990023,[],2022-04-15 01:40:21,https://www.flickr.com/photos/194222166@N02/52627714149/,194222166@N02,ginogalante322,Gino Galante,,1161,-9999.0,-9999.0
52628043828,40.782975,-73.959289,[],2023-01-14 15:49:37,https://www.flickr.com/photos/missbanana/52628043828/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52626809687,40.780034,-73.963233,"['adventure', 'america', 'cycling', 'tour', 'travel', 'unitedstates', 'newyork', 'newyorkcity', 'nyc', 'manhattan', 'historic', 'old', 'museum', 'metropolitanmuseumofart', 'painting']",2022-09-23 15:49:50,https://www.flickr.com/photos/billy_wilson/52626809687/,32132568@N06,Billy Wilson Photography,Billy Wilson,"Sault Ste. Marie, Canada",17543,-84.33575259999999,46.5136494
52627059814,40.807744,-73.907539,"['sanfrancisco', '1970s', 'seventies', '70s', 'music', 'graphics', 'bands', 'promotion', 'promo', 'gigs', 'performance', 'live', 'jazz', 'free', 'loftjazz', 'freejazz', 'improv', 'improvisation', 'trumpet', 'saxophone', 'poster', 'flyer', 'markisham', 'sphinxconsort', 'eddrake', 'davidsimons', 'claudepalmer', 'bruceackley', 'lewisjordan', 'georgesams', 'hedzolehsoundz', 'contempomusic', 'henrypeters', 'neophilia', 'jayoliver', 'michellerosewoman', 'wilburmorris', 'mawanza', 'leonwilliams', 'eddiesnakepitedwards', 'rusul', 'drlegatoseptet', 'noeljewkes', 'callewiston', 'edneumeister', 'davesmith', 'joevilla', 'chuckmetcalf', 'jimzimmerman', 'normansalant', 'garyweisberg', 'preludetoheartmusic', 'johngruntfest', 'joesabella', 'macmccarty', 'richardfestinger', 'watermusic', 'francefortier', 'roberthaven', 'terryherz', 'jimwashington', 'dickcrook', 'shedoni', 'chipdabney', 'bertschneider', 'outthereorchestra', 'bobfirpo', 'bobstrams', 'cookiemarenco', 'leonfernandez', 'terryrolleri', 'rayhill', 'freemusicworkshop', 'mission']",2023-01-13 17:15:18,https://www.flickr.com/photos/37996646559@N01/52627059814/,37996646559@N01,Mr Flikker,,,3277,-9999.0,-9999.0
52625294287,40.780107,-73.962256,"['adventure', 'america', 'cycling', 'tour', 'travel', 'unitedstates', 'newyork', 'newyorkcity', 'nyc', 'manhattan', 'historic', 'old', 'architecture', 'building', 'buildings', 'metropolitanmuseumofart', 'interior', 'inside']",2022-09-23 13:39:36,https://www.flickr.com/photos/billy_wilson/52625294287/,32132568@N06,Billy Wilson Photography,Billy Wilson,"Sault Ste. Marie, Canada",17543,-84.33575259999999,46.5136494
52626063373,40.648180,-73.995834,"['jog', 'run', 'nyc', 'brooklyn', 'southbrooklyn', 'newyorkcity', 'newyork', 'streetart', 'truck']",2023-01-13 15:37:33,https://www.flickr.com/photos/clayhensley/52626063373/,97019847@N00,Clay Hensley,Clay Hensley,"Brooklyn, United States",940247,-73.9441579,40.6781784
52625966193,40.759166,-73.985123,[],2020-02-02 16:40:11,https://www.flickr.com/photos/missbanana/52625966193/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52625684654,40.778416,-73.964356,[],2020-01-25 15:23:35,https://www.flickr.com/photos/missbanana/52625684654/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52625870383,40.752564,-73.977105,"['leica', 'm10monochrom', '35mm', 'summilux', 'ngimages', 'newyorkcity', 'nyc', 'manhattan', '42ndstreet', 'grandcentral', 'station', 'nicogeerlingsphotography', 'streetphotography']",2022-09-10 13:14:26,https://www.flickr.com/photos/nico_geerlings/52625870383/,54519534@N04,Nico Geerlings,Nico Geerlings,"Apeldoorn, Netherlands",1411,5.9699231,52.21115700000001
52625774483,40.722477,-74.047403,[],2021-11-02 11:30:50,https://www.flickr.com/photos/missbanana/52625774483/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52623697379,40.722479,-74.001545,"['ngimages', 'leica', 'm10monochrom', 'nicogeerlingsphotography', 'streetphotography', 'newyorkcity', 'nyc', '35mm', 'summilux', 'model', 'photoshoot', 'manhattan', 'soho']",2022-09-09 18:02:15,https://www.flickr.com/photos/nico_geerlings/52623697379/,54519534@N04,Nico Geerlings,Nico Geerlings,"Apeldoorn, Netherlands",1411,5.9699231,52.21115700000001
52621589162,40.812630,-74.254639,[],2023-01-11 22:28:26,https://www.flickr.com/photos/61383932@N00/52621589162/,61383932@N00,NoahsMyBro,Steve Jacobs,,8059,-9999.0,-9999.0
52621650495,40.852636,-73.937706,"['1956', 'license', 'plates', 'licenseplates', 'ag', 'argentina']",2023-01-11 12:13:18,https://www.flickr.com/photos/sixesandsevens/52621650495/,45665251@N00,sixes & sevens,Ross Day,"New York, New York, USA",13106,-74.0059728,40.7127753
52621212249,40.759077,-73.979442,"['topoftherock', 'rockefellercenter', 'olympus', 'omd', 'em1', 'mark3', 'mkiii', 'nyc', 'new', 'york', 'city', 'newyorkcity', 'm43', 'microfourthirds', 'markiii', '1240mm', 'f28', 'panorama']",2022-12-04 08:27:39,https://www.flickr.com/photos/joey_m43/52621212249/,49576960@N05,Joey Hinton,,,8976,-9999.0,-9999.0
52620565503,40.774966,-73.929292,[],2021-08-01 12:17:51,https://www.flickr.com/photos/missbanana/52620565503/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52620519375,40.744755,-73.962373,[],2021-08-01 11:45:48,https://www.flickr.com/photos/missbanana/52620519375/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
52620518770,40.662124,-73.971445,[],2021-07-31 19:27:32,https://www.flickr.com/photos/missbanana/52620518770/,62596395@N00,AMARTI02,Miss Banana,,50945,-9999.0,-9999.0
